dataset,generator,alpha,n_r,n_s,method,variant,t,repeats,ok_rate,wall_mean_ms,wall_stdev_ms,wall_median_ms,wall_p95_ms,count_mean,count_stdev,exact_frac,note
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,kd_tree,sampling,100000,3,1,777.465,2.88848,778.529,779.557,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,kd_tree,adaptive,100000,3,1,1244.82,3.42208,1243.14,1248.2,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,r_tree,sampling,100000,3,1,445.61,2.67746,444.478,448.248,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,r_tree,adaptive,100000,3,1,585.153,1.11053,584.902,586.221,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,range_tree,sampling,100000,3,1,2392.52,1.24343,2392.08,2393.74,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,range_tree,adaptive,100000,3,1,3008.45,5.2573,3006.4,3013.62,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,pbsm,sampling,100000,3,1,932.616,5.83095,935.565,936.302,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,pbsm,adaptive,100000,3,1,1020.4,1.22141,1019.76,1021.61,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,tlsop,sampling,100000,3,1,310.686,0.716595,311.084,311.112,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,tlsop,adaptive,100000,3,1,333.945,0.595492,334.104,334.411,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,sirs,sampling,100000,3,1,2224.4,3.59756,2224.75,2227.51,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,sirs,adaptive,100000,3,1,2453.28,6.25755,2451.58,2459.34,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,rejection,sampling,100000,3,0,-1,-1,-1,-1,-1,-1,0,SKIPPED: rejection+sampling is disabled in sjs_sweep; use variant=adaptive.
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,rejection,adaptive,100000,3,1,3855.31,9.32845,3856.95,3863.03,7.92564e+06,238780,0,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,ours,sampling,300000,3,1,604.291,43.0599,622.578,633.928,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,ours,adaptive,300000,3,1,685.313,41.0522,700.992,714.693,8.06931e+06,0,1,
